job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_cursor_read_be16,TRUE,70,387,2,1,3,2,0.07,0.07,0.04,0.02,0.01,0.01,0.13,0
byte_cursor_read_be16_2,TRUE,57,333,2,0,2,2,0.04,0.04,0.03,0.02,0.01,0.01,0.08,0
byte_cursor_read_be32,TRUE,70,413,2,1,3,2,0.08,0.08,0.03,0.02,0.01,0.01,0.13,0
byte_cursor_read_be32_2,TRUE,57,359,2,0,2,2,0.05,0.05,0.03,0.02,0.01,0.01,0.1,0
byte_cursor_read_be64,TRUE,70,464,2,1,3,2,0.11,0.11,0.03,0.02,0.01,0.01,0.17,0
byte_cursor_read_be64_2,TRUE,57,410,2,0,2,2,0.09,0.09,0.03,0.02,0.01,0.01,0.14,0
byte_cursor_read_u8,TRUE,82,407,2,1,3,2,0.08,0.08,0.03,0.02,0.01,0.01,0.14,0
byte_cursor_read_u8_2,TRUE,69,353,2,0,2,2,0.04,0.04,0.03,0.02,0.01,0.01,0.08,0
byte_cursor_read2,TRUE,88,444,2,2,4,0,0.09,0.09,0.03,0.02,0.01,0.01,0.14,0
byte_cursor_right_trim_pred,TRUE,164,726,0,14,4,0,0.05,0.05,0.04,0.02,0.01,0.01,0.13,0
byte_cursor_right_trim_pred2,TRUE,146,623,0,11,1,0,0.02,0.02,0.04,0.02,0.01,0.01,0.1,0
byte_cursor_satisfies_pred,TRUE,130,596,0,3,4,0,0.04,0.04,0.04,0.02,0.01,0.01,0.1,0
byte_cursor_satisfies_pred2,TRUE,111,492,0,0,1,0,0.02,0.02,0.03,0.01,0.01,0.01,0.06,0
byte_cursor_trim_pred,TRUE,259,1181,0,14,5,0,0.07,0.07,0.11,0.02,0.01,0.02,0.24,0
byte_cursor_trim_pred2,TRUE,241,1078,0,11,2,0,0.04,0.04,0.09,0.02,0.01,0.02,0.18,0
hash_array_ignore_case,TRUE,99,412,0,11,1,0,0.03,0.03,0.04,0.01,0.01,0.01,0.08,0
hash_byte_cursor_ptr,TRUE,161,700,0,21,81,0,0.14,0.14,0.04,0.05,0.01,0.01,0.22,0
hash_byte_cursor_ptr_ignore_case,TRUE,65,302,0,0,1,0,0.02,0.02,0.01,0.02,0.01,0.01,0.04,0
hash_c_string,TRUE,453,1900,3,54,42,0,0.64,0.64,0.03,0.03,0,0.01,0.7,0
hash_callback_c_str_eq,TRUE,514,2761,0,34,4,18,2.71,2.71,0.04,0.02,0.01,0.02,2.81,0
hash_callback_string_destroy,TRUE,22,181,1,1,2,6,0.03,0.03,0.02,0.01,0,0.01,0.06,0
hash_callback_string_eq,TRUE,279,2442,2,2,4,23,4.77,4.77,0.06,0.02,0.01,0.03,4.91,0
