job_name,result,bmc.circ_sz,bmc.dag_sz,crab.opsem.isderef.not.solve,crab.opsem.isderef.solve,crab.pp.isderef.not.solve,crab.pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_buf_eq,TRUE,681,3187,50,2,0,0,1.73,1.73,0.06,0,0.01,0.02,1.86,0
byte_buf_init_copy,TRUE,290,1720,9,0,0,0,0.63,0.63,0.02,0,0.01,0.03,0.70,0
byte_buf_eq_ignore_case,TRUE,484,3867,26,2,0,0,1.37,1.37,0.05,0,0.01,0.03,1.50,0
byte_buf_reset,TRUE,79,381,2,0,0,0,0.08,0.08,0.01,0,0.01,0.01,0.12,0
byte_buf_secure_zero,TRUE,114,540,2,0,0,0,0.07,0.07,0.01,0,0.01,0.01,0.10,0
byte_buf_write_be16,TRUE,178,858,5,0,0,0,0.04,0.04,0.01,0,0.01,0.01,0.08,0
byte_buf_write,TRUE,201,956,5,2,0,0,0.15,0.15,0.01,0,0.01,0.02,0.21,0
byte_buf_write_be64,TRUE,178,856,5,0,0,0,0.04,0.04,0.01,0,0.01,0.01,0.08,0
byte_buf_write_be32,TRUE,178,858,5,0,0,0,0.04,0.04,0.01,0,0.01,0.01,0.07,0
byte_buf_write_u8,TRUE,178,854,5,0,0,0,0.04,0.04,0.01,0,0.01,0.01,0.07,0
byte_buf_write_from_whole_cursor,TRUE,269,1278,5,5,0,0,0.14,0.14,0.02,0,0.01,0.03,0.20,0
byte_cursor_advance,TRUE,121,599,2,1,0,0,0.10,0.10,0.01,0,0.01,0.01,0.13,0
byte_buf_write_from_whole_buffer,TRUE,348,1598,10,0,0,0,0.19,0.19,0.02,0,0.01,0.03,0.26,0
byte_cursor_advance_nospec,FALSE,132,687,2,1,0,0,0.07,0.07,0.01,0,0.01,0.01,0.11,0
array_list_push_front,TRUE,283,1527,15,0,0,0,6.13,6.13,0.02,0,0.01,0.05,6.23,0
array_list_comparator_string,TRUE,426,2821,50,7,0,0,8.68,8.68,0.03,0,0.01,0.03,8.79,0
byte_buf_write_from_whole_string,TRUE,276,1649,21,2,0,0,1.00,1.00,0.02,0,0.01,0.04,1.08,0
byte_cursor_compare_lexical,TRUE,312,1672,0,18,0,0,0.62,0.62,0.02,0,0.01,0.01,0.68,0
byte_cursor_eq_c_str,TRUE,102,601,9,2,0,0,0.09,0.09,0.01,0,0,0.01,0.11,0
byte_cursor_eq_c_str_ignore_case,TRUE,102,601,9,2,0,0,0.08,0.08,0.01,0,0,0.01,0.10,0
byte_cursor_eq,TRUE,294,1552,0,18,0,0,0.62,0.62,0.02,0,0.01,0.01,0.67,0
byte_cursor_from_array,TRUE,44,205,0,0,0,0,0.02,0.02,0.00,0,0.01,0.01,0.03,0
