job_name,result,bmc.circ_sz,bmc.dag_sz,crab.opsem.isderef.not.solve,crab.opsem.isderef.solve,crab.pp.isderef.not.solve,crab.pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
is_power_of_two,TRUE,7,38,0,0,0,0,0.03,0.01,0.01,0,0.01,0.01,0.04,0
nospec_mask,TRUE,14,84,0,0,0,0,0.03,0.02,0.01,0,0.01,0.01,0.04,0
ptr_eq,TRUE,6,30,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.03,0
add_size_checked,TRUE,30,185,0,0,0,0,0.05,0.02,0.01,0,0.01,0.01,0.06,0
add_size_saturating,TRUE,26,168,0,0,0,0,0.08,0.06,0.01,0,0.01,0.01,0.09,0
array_eq_c_str_ignore_case,TRUE,99,578,0,11,0,0,0.11,0.07,0.01,0,0,0.01,0.13,0
round_up_to_power_of_two,TRUE,27,644,0,0,0,0,0.16,0.11,0.01,0,0.01,0.03,0.18,0
mul_size_checked,TRUE,30,159,0,0,0,0,0.22,0.21,0.01,0,0.00,0.01,0.24,0
mul_size_saturating,TRUE,24,149,0,0,0,0,0.21,0.19,0.00,0,0.01,0.01,0.22,0
array_list_clean_up,TRUE,70,387,0,0,0,0,0.03,0.01,0.01,0,0.01,0.01,0.04,0
array_list_back,TRUE,213,1068,2,5,0,0,0.28,0.23,0.02,0,0.01,0.02,0.30,0
array_list_capacity,TRUE,167,859,0,3,0,0,0.28,0.25,0.02,0,0.01,0.01,0.30,0
array_eq_c_str,TRUE,602,2659,0,57,0,0,1.18,1.11,0.03,0,0.01,0.02,1.23,0
array_list_front,TRUE,208,1040,2,5,0,0,0.27,0.22,0.02,0,0.01,0.02,0.30,0
array_eq_ignore_case,TRUE,258,2798,0,28,0,0,1.31,1.23,0.06,0,0.00,0.02,1.35,0
array_list_clear,TRUE,118,595,0,0,0,0,0.66,0.65,0.01,0,0.01,0.01,0.68,0
array_eq,TRUE,448,2146,0,52,0,0,1.45,1.37,0.05,0,0.01,0.01,1.49,0
array_list_get_at_ptr,TRUE,203,1040,0,3,0,0,0.27,0.24,0.02,0,0.01,0.01,0.29,0
array_list_ensure_capacity,TRUE,204,1080,0,7,0,0,0.97,0.93,0.02,0,0.01,0.01,0.99,0
array_list_get_at,TRUE,214,1071,2,5,0,0,0.50,0.45,0.02,0,0.01,0.02,0.52,0
array_list_init_dynamic,TRUE,114,577,0,0,0,0,0.42,0.39,0.01,0,0.01,0.01,0.43,0
array_list_length,TRUE,165,859,0,3,0,0,0.26,0.24,0.01,0,0.01,0.01,0.27,0
array_list_init_static,TRUE,149,748,0,3,0,0,0.44,0.41,0.01,0,0.01,0.01,0.46,0
array_list_copy,TRUE,270,1339,0,8,0,0,1.29,1.22,0.02,0,0.01,0.03,1.32,0
array_list_pop_back,TRUE,183,944,0,3,0,0,0.69,0.65,0.02,0,0.01,0.01,0.70,0
array_list_sort,TRUE,172,895,0,3,0,0,0.27,0.24,0.01,0,0.01,0.01,0.28,0
array_list_erase,TRUE,260,1305,8,3,0,0,2.02,1.97,0.02,0,0.01,0.02,2.05,0
array_list_pop_front,TRUE,203,1026,4,3,0,0,1.17,1.12,0.02,0,0.01,0.03,1.18,0
byte_buf_advance,TRUE,279,1328,0,5,0,0,0.12,0.06,0.04,0,0.01,0.01,0.14,0
byte_buf_append,TRUE,174,816,2,2,0,0,0.06,0.04,0.01,0,0.01,0.01,0.07,0
byte_buf_append_dynamic,TRUE,224,1079,6,6,0,0,0.13,0.08,0.02,0,0.01,0.01,0.15,0
